,Model_Name,GPU_Type,Dataset,Epoch,Val_Loss
1012,resnet152,K80,TinyImageNet,12,3.359975493138652
1013,resnet152,K80,TinyImageNet,13,3.2819698683612564
1014,resnet152,K80,TinyImageNet,14,3.2462680447681413
1015,resnet152,K80,TinyImageNet,15,3.1772014278758816
1016,resnet152,K80,TinyImageNet,16,3.147915338014006
1017,resnet152,K80,TinyImageNet,17,3.104691014404215
1018,resnet152,K80,TinyImageNet,18,3.0597259361880096
1019,resnet152,K80,TinyImageNet,19,3.0449313158830043
1020,resnet152,K80,TinyImageNet,20,3.0042552665221924
1021,resnet152,K80,TinyImageNet,21,2.9463579748376363
1022,resnet152,K80,TinyImageNet,22,2.885327903444051
1023,resnet152,K80,TinyImageNet,23,2.864901260909234
1024,resnet152,K80,TinyImageNet,24,2.837647213301902
1025,resnet152,K80,TinyImageNet,25,2.788948466926557
1026,resnet152,K80,TinyImageNet,26,2.743602928923032
1027,resnet152,K80,TinyImageNet,27,2.6972391154806017
1028,resnet152,K80,TinyImageNet,28,2.679813538698634
1029,resnet152,K80,TinyImageNet,29,2.6510295696091233
1030,resnet152,K80,TinyImageNet,30,2.625685300467586
1031,resnet152,K80,TinyImageNet,31,2.611709843326527
1032,resnet152,K80,TinyImageNet,32,2.618871738326355
1033,resnet152,K80,TinyImageNet,33,2.608557927393558
1034,resnet152,K80,TinyImageNet,34,2.5901381666654695
1035,resnet152,K80,TinyImageNet,35,2.5989554397077486
1036,resnet152,K80,TinyImageNet,36,2.600645544743128
1037,resnet152,K80,TinyImageNet,37,2.569263331881705
1038,resnet152,K80,TinyImageNet,38,2.600037274363497
1039,resnet152,K80,TinyImageNet,39,2.5692760717482948
1040,resnet152,K80,TinyImageNet,40,2.553749233690439
1041,resnet152,K80,TinyImageNet,41,2.6016189946507122
1042,resnet152,K80,TinyImageNet,42,2.579172379768476
1043,resnet152,K80,TinyImageNet,43,2.5910866107312693
1044,resnet152,K80,TinyImageNet,44,2.592720936180115
1045,resnet152,K80,TinyImageNet,45,2.5644901003100595
1046,resnet152,K80,TinyImageNet,46,2.570091385364432
1047,resnet152,K80,TinyImageNet,47,2.553910786690015
1048,resnet152,K80,TinyImageNet,48,2.5624323932803468
1049,resnet152,K80,TinyImageNet,49,2.5509213547080596
1050,resnet152,K80,TinyImageNet,50,2.5892685711845345
1051,resnet152,K80,TinyImageNet,51,2.5504943445276083
1052,resnet152,K80,TinyImageNet,52,2.558848004412056
1053,resnet152,K80,TinyImageNet,53,2.5306927609274434
1054,resnet152,K80,TinyImageNet,54,2.546187079137381
1055,resnet152,K80,TinyImageNet,55,2.5483878176114416
1056,resnet152,K80,TinyImageNet,56,2.5584424188770702
1057,resnet152,K80,TinyImageNet,57,2.529215706301447
1058,resnet152,K80,TinyImageNet,58,2.5577494668429868
1059,resnet152,K80,TinyImageNet,59,2.5513246340959017
1060,resnet152,K80,TinyImageNet,60,2.5366958262341233
1061,resnet152,K80,TinyImageNet,61,2.530634204892497
1062,resnet152,K80,TinyImageNet,62,2.5713997064776843
1063,resnet152,K80,TinyImageNet,63,2.5680007003439225
1064,resnet152,K80,TinyImageNet,64,2.5044232326891938
1065,resnet152,K80,TinyImageNet,65,2.5351923957700593
1066,resnet152,K80,TinyImageNet,66,2.5203186415965027
1067,resnet152,K80,TinyImageNet,67,2.5339321450710814
1068,resnet152,K80,TinyImageNet,68,2.5268603562414
1069,resnet152,K80,TinyImageNet,69,2.5252144603595177
1070,resnet152,K80,TinyImageNet,70,2.50627710726059
1071,resnet152,K80,TinyImageNet,71,2.5142780954990886
1072,resnet152,K80,TinyImageNet,72,2.53606942153591
1073,resnet152,K80,TinyImageNet,73,2.5394365606570433
1074,resnet152,K80,TinyImageNet,74,2.508144179077842
1075,resnet152,K80,TinyImageNet,75,2.5083511152838125
1076,resnet152,K80,TinyImageNet,76,2.509380756894669
1077,resnet152,K80,TinyImageNet,77,2.5493746505780974
1078,resnet152,K80,TinyImageNet,78,2.5130685175532257
1079,resnet152,K80,TinyImageNet,79,2.501280792941644
1080,resnet152,K80,TinyImageNet,80,2.5078977849711395
1081,resnet152,K80,TinyImageNet,81,2.52207632029427
1082,resnet152,K80,TinyImageNet,82,2.5425436558032533
1083,resnet152,K80,TinyImageNet,83,2.506794202819844
1084,resnet152,K80,TinyImageNet,84,2.512179767813603
1085,resnet152,K80,TinyImageNet,85,2.5273393040108707
1086,resnet152,K80,TinyImageNet,86,2.5365136381707454
1087,resnet152,K80,TinyImageNet,87,2.500703431648559
1088,resnet152,K80,TinyImageNet,88,2.514996391294206
1089,resnet152,K80,TinyImageNet,89,2.505438022009656
1090,resnet152,K80,TinyImageNet,90,2.5529325493193604
1091,resnet152,K80,TinyImageNet,91,2.4925885217143353
1092,resnet152,K80,TinyImageNet,92,2.5378731114423276
1093,resnet152,K80,TinyImageNet,93,2.528102958678579
1094,resnet152,K80,TinyImageNet,94,2.4977968968600552
1095,resnet152,K80,TinyImageNet,95,2.511691086551961
1096,resnet152,K80,TinyImageNet,96,2.5102297542012733
1097,resnet152,K80,TinyImageNet,97,2.5053879086411417
1098,resnet152,K80,TinyImageNet,98,2.5120695089788243
1099,resnet152,K80,TinyImageNet,99,2.4846048744803944
1100,resnet152,K80,cifar100,0,4.49288128128389
1101,resnet152,K80,cifar100,1,4.244229334956083
1102,resnet152,K80,cifar100,2,3.985609924649296
1103,resnet152,K80,cifar100,3,3.8115286743883976
1104,resnet152,K80,cifar100,4,3.6552708783403833
1105,resnet152,K80,cifar100,5,3.5372078683171795
1106,resnet152,K80,cifar100,6,3.4362414336966203
1107,resnet152,K80,cifar100,7,3.325496596883945
1108,resnet152,K80,cifar100,8,3.2489617165955056
1109,resnet152,K80,cifar100,9,3.2240114370814137
1110,resnet152,K80,cifar100,10,3.182714834351847
1111,resnet152,K80,cifar100,11,3.1875041896333984
1112,resnet152,K80,cifar100,12,3.160711695463409
1113,resnet152,K80,cifar100,13,3.165140431712592
1114,resnet152,K80,cifar100,14,3.1506874391987756
1115,resnet152,K80,cifar100,15,3.185411105658161
1116,resnet152,K80,cifar100,16,3.187302574994868
1117,resnet152,K80,cifar100,17,3.1469801750975095
1118,resnet152,K80,cifar100,18,3.1614901251538967
1119,resnet152,K80,cifar100,19,3.1342473905700317
1120,resnet152,K80,cifar100,20,3.1555079253785134
1121,resnet152,K80,cifar100,21,3.0915527360205766
1122,resnet152,K80,cifar100,22,3.029652305373149
1123,resnet152,K80,cifar100,23,3.0096621343645036
1124,resnet152,K80,cifar100,24,2.902850547721071
1125,resnet152,K80,cifar100,25,2.8406776061204084
1126,resnet152,K80,cifar100,26,2.7952723122677963
1127,resnet152,K80,cifar100,27,2.702668185293695
1128,resnet152,K80,cifar100,28,2.6054875964242754
1129,resnet152,K80,cifar100,29,2.544820727943034
1130,resnet152,K80,cifar100,30,2.4880414700820013
1131,resnet152,K80,cifar100,31,2.4255313695406455
1132,resnet152,K80,cifar100,32,2.39987424905448
1133,resnet152,K80,cifar100,33,2.329029124116836
1134,resnet152,K80,cifar100,34,2.271816352237533
1135,resnet152,K80,cifar100,35,2.2121119253601793
1136,resnet152,K80,cifar100,36,2.1719745975118503
1137,resnet152,K80,cifar100,37,2.1065327594470715
1138,resnet152,K80,cifar100,38,2.092382327260254
1139,resnet152,K80,cifar100,39,2.042291731316236
1140,resnet152,K80,cifar100,40,1.992675149836152
1141,resnet152,K80,cifar100,41,1.9755168412192239
1142,resnet152,K80,cifar100,42,1.942513862218671
1143,resnet152,K80,cifar100,43,1.909039799818695
1144,resnet152,K80,cifar100,44,1.864920851032923
1145,resnet152,K80,cifar100,45,1.8505480158987546
1146,resnet152,K80,cifar100,46,1.7983513181089974
1147,resnet152,K80,cifar100,47,1.7974889483026106
1148,resnet152,K80,cifar100,48,1.8066388680592442
1149,resnet152,K80,cifar100,49,1.7453213865628743
1150,resnet152,K80,cifar100,50,1.7536778809643407
1151,resnet152,K80,cifar100,51,1.7327247281722966
1152,resnet152,K80,cifar100,52,1.704248146911227
1153,resnet152,K80,cifar100,53,1.6330752404444075
1154,resnet152,K80,cifar100,54,1.646339718676884
1155,resnet152,K80,cifar100,55,1.6588969600720587
1156,resnet152,K80,cifar100,56,1.638230959857847
1157,resnet152,K80,cifar100,57,1.5992299573280322
1158,resnet152,K80,cifar100,58,1.5761364906673803
1159,resnet152,K80,cifar100,59,1.5507338871813912
1160,resnet152,K80,cifar100,60,1.49031140209981
1161,resnet152,K80,cifar100,61,1.502027900983494
1162,resnet152,K80,cifar100,62,1.456441782591772
1163,resnet152,K80,cifar100,63,1.4148272966009305
1164,resnet152,K80,cifar100,64,1.3926936289501861
1165,resnet152,K80,cifar100,65,1.365655176393479
1166,resnet152,K80,cifar100,66,1.3371158981416964
1167,resnet152,K80,cifar100,67,1.3320470824305717
1168,resnet152,K80,cifar100,68,1.275889356770913
1169,resnet152,K80,cifar100,69,1.2464745827603751
1170,resnet152,K80,cifar100,70,1.247165445213381
1171,resnet152,K80,cifar100,71,1.2281048828924324
1172,resnet152,K80,cifar100,72,1.195950997195905
1173,resnet152,K80,cifar100,73,1.1947434498332645
1174,resnet152,K80,cifar100,74,1.1470254662273256
1175,resnet152,K80,cifar100,75,1.1523588155057716
1176,resnet152,K80,cifar100,76,1.15736641737225
1177,resnet152,K80,cifar100,77,1.1432303066471607
1178,resnet152,K80,cifar100,78,1.1340131981723576
1179,resnet152,K80,cifar100,79,1.1254721287200955
1180,resnet152,K80,cifar100,80,1.1194810099904557
1181,resnet152,K80,cifar100,81,1.1014048582893625
1182,resnet152,K80,cifar100,82,1.0897901713053926
1183,resnet152,K80,cifar100,83,1.096921343828686
1184,resnet152,K80,cifar100,84,1.0422685672204193
1185,resnet152,K80,cifar100,85,1.0594723806596196
1186,resnet152,K80,cifar100,86,1.0536943803175527
1187,resnet152,K80,cifar100,87,0.9803921532373769
1188,resnet152,K80,cifar100,88,1.0260043956706617
1189,resnet152,K80,cifar100,89,1.0190467317493321
1190,resnet152,K80,cifar100,90,1.0054318406847982
1191,resnet152,K80,cifar100,91,0.9977976120490913
1192,resnet152,K80,cifar100,92,0.9661164917036297
1193,resnet152,K80,cifar100,93,0.9577324828236445
1194,resnet152,K80,cifar100,94,0.9414536225328015
1195,resnet152,K80,cifar100,95,0.9576932094011347
1196,resnet152,K80,cifar100,96,0.9732054654998811
1197,resnet152,K80,cifar100,97,0.9688464498830638
1198,resnet152,K80,cifar100,98,0.9747877041000884
1199,resnet152,K80,cifar100,99,0.9655361069181393
1200,resnet152,K80,cifar10,0,2.212437945456629
1201,resnet152,K80,cifar10,1,2.0223310337941025
1202,resnet152,K80,cifar10,2,1.8667203979626694
1203,resnet152,K80,cifar10,3,1.712743639718465
1204,resnet152,K80,cifar10,4,1.5607703285080985
1205,resnet152,K80,cifar10,5,1.450943936551909
1206,resnet152,K80,cifar10,6,1.3601462574957996
1207,resnet152,K80,cifar10,7,1.2681972851234846
1208,resnet152,K80,cifar10,8,1.1866549776981088
1209,resnet152,K80,cifar10,9,1.123996022721728
1210,resnet152,K80,cifar10,10,1.0622019572738004
1211,resnet152,K80,cifar10,11,1.0307819508869596
1212,resnet152,K80,cifar10,12,0.9958195965594524
1213,resnet152,K80,cifar10,13,0.9521060268538919
1214,resnet152,K80,cifar10,14,0.9193516510844087
1215,resnet152,K80,cifar10,15,0.900715286550404
1216,resnet152,K80,cifar10,16,0.8942405013397454
1217,resnet152,K80,cifar10,17,0.8745444304152983
1218,resnet152,K80,cifar10,18,0.8562629231660132
1219,resnet152,K80,cifar10,19,0.8806069358253036
1220,resnet152,K80,cifar10,20,0.8297440881864336
1221,resnet152,K80,cifar10,21,0.8234598852907284
1222,resnet152,K80,cifar10,22,0.8084040745859363
1223,resnet152,K80,cifar10,23,0.8154113207473559
1224,resnet152,K80,cifar10,24,0.7913586697702937
1225,resnet152,K80,cifar10,25,0.7734126314361364
1226,resnet152,K80,cifar10,26,0.7963153631077228
1227,resnet152,K80,cifar10,27,0.7612859244787983
1228,resnet152,K80,cifar10,28,0.7464260813361945
1229,resnet152,K80,cifar10,29,0.7615906683322471
1230,resnet152,K80,cifar10,30,0.7614160538119777
1231,resnet152,K80,cifar10,31,0.7238455686158367
1232,resnet152,K80,cifar10,32,0.7089435657264178
1233,resnet152,K80,cifar10,33,0.7070517090532799
1234,resnet152,K80,cifar10,34,0.7015046453268071
1235,resnet152,K80,cifar10,35,0.6727211444236622
1236,resnet152,K80,cifar10,36,0.6829348911218375
1237,resnet152,K80,cifar10,37,0.6752743717118934
1238,resnet152,K80,cifar10,38,0.6489131019755189
1239,resnet152,K80,cifar10,39,0.6633518903923518
1240,resnet152,K80,cifar10,40,0.6284737138919866
1241,resnet152,K80,cifar10,41,0.639124471743268
1242,resnet152,K80,cifar10,42,0.6638055734352015
1243,resnet152,K80,cifar10,43,0.6165088087889128
1244,resnet152,K80,cifar10,44,0.6356499361638768
1245,resnet152,K80,cifar10,45,0.6338388168080507
1246,resnet152,K80,cifar10,46,0.6310765858125221
1247,resnet152,K80,cifar10,47,0.6293712589321794
1248,resnet152,K80,cifar10,48,0.6154177466993123
1249,resnet152,K80,cifar10,49,0.6031768524633137
1250,resnet152,K80,cifar10,50,0.5927954111441689
1251,resnet152,K80,cifar10,51,0.6008820171182268
1252,resnet152,K80,cifar10,52,0.5947426656258284
1253,resnet152,K80,cifar10,53,0.6093069309299841
1254,resnet152,K80,cifar10,54,0.5745208078494153
1255,resnet152,K80,cifar10,55,0.5588251939512746
1256,resnet152,K80,cifar10,56,0.5770183945181838
1257,resnet152,K80,cifar10,57,0.5530392402548989
1258,resnet152,K80,cifar10,58,0.5564170583436
1259,resnet152,K80,cifar10,59,0.5416830130070301
1260,resnet152,K80,cifar10,60,0.5496493454843857
1261,resnet152,K80,cifar10,61,0.5713492061322895
1262,resnet152,K80,cifar10,62,0.5408267049758536
1263,resnet152,K80,cifar10,63,0.5496570374373118
1264,resnet152,K80,cifar10,64,0.5411772253010304
1265,resnet152,K80,cifar10,65,0.5314711485107517
1266,resnet152,K80,cifar10,66,0.5310777631963781
1267,resnet152,K80,cifar10,67,0.543433489908361
1268,resnet152,K80,cifar10,68,0.530424030203269
1269,resnet152,K80,cifar10,69,0.540952211910789
1270,resnet152,K80,cifar10,70,0.5405508535255827
1271,resnet152,K80,cifar10,71,0.5269700775179108
1272,resnet152,K80,cifar10,72,0.5292887495655733
1273,resnet152,K80,cifar10,73,0.532481941433592
1274,resnet152,K80,cifar10,74,0.5429478436752839
1275,resnet152,K80,cifar10,75,0.5447120084855899
1276,resnet152,K80,cifar10,76,0.5373916814107801
1277,resnet152,K80,cifar10,77,0.512529335194028
1278,resnet152,K80,cifar10,78,0.5005257267764235
1279,resnet152,K80,cifar10,79,0.5349310554693602
1280,resnet152,K80,cifar10,80,0.511524189842302
1281,resnet152,K80,cifar10,81,0.5387118225658182
1282,resnet152,K80,cifar10,82,0.5275116976944796
1283,resnet152,K80,cifar10,83,0.523815160834566
1284,resnet152,K80,cifar10,84,0.5022685923858707
1285,resnet152,K80,cifar10,85,0.5144487124453295
1286,resnet152,K80,cifar10,86,0.4691187928883296
1287,resnet152,K80,cifar10,87,0.5120711916824972
1288,resnet152,K80,cifar10,88,0.5014526488845606
1289,resnet152,K80,cifar10,89,0.4902136025314377
1290,resnet152,K80,cifar10,90,0.48945386611128094
1291,resnet152,K80,cifar10,91,0.5154269031251542
1292,resnet152,K80,cifar10,92,0.5056682484240786
1293,resnet152,K80,cifar10,93,0.49575230097450546
1294,resnet152,K80,cifar10,94,0.5001289656262793
1295,resnet152,K80,cifar10,95,0.520746215320102
1296,resnet152,K80,cifar10,96,0.5131466176595221
1297,resnet152,K80,cifar10,97,0.5111920501320675
1298,resnet152,K80,cifar10,98,0.5025281791049114
1299,resnet152,K80,cifar10,99,0.5008529665686177
