Model_Name,GPU_Type,Dataset,Epoch,Val_Loss
swin,K80,TinyImageNet,89,2.455754306843624
swin,K80,TinyImageNet,90,2.4800559116801035
swin,K80,TinyImageNet,91,2.4549847907685405
swin,K80,TinyImageNet,92,2.5018360663128223
swin,K80,TinyImageNet,93,2.4534689600406465
swin,K80,TinyImageNet,94,2.4743691982019054
swin,K80,TinyImageNet,95,2.4627419741686825
swin,K80,TinyImageNet,96,2.4762483880072903
swin,K80,TinyImageNet,97,2.4856498280581203
swin,K80,TinyImageNet,98,2.4634584115482085
swin,K80,TinyImageNet,99,2.496026184394432
swin,K80,cifar10,0,1.7492094693894
swin,K80,cifar10,1,1.6667655946547435
swin,K80,cifar10,2,1.5572123674631768
swin,K80,cifar10,3,1.4913822759187645
swin,K80,cifar10,4,1.3487092150572442
swin,K80,cifar10,5,1.3392959826780844
swin,K80,cifar10,6,1.1940438401645528
swin,K80,cifar10,7,1.1972372727771354
swin,K80,cifar10,8,1.1473600855470962
swin,K80,cifar10,9,1.0856013858800189
swin,K80,cifar10,10,1.0087869682576365
swin,K80,cifar10,11,0.9459771677905108
swin,K80,cifar10,12,0.9927975016059772
swin,K80,cifar10,13,0.9081211215199968
swin,K80,cifar10,14,0.9248444937613032
swin,K80,cifar10,15,0.8799105381181289
swin,K80,cifar10,16,0.8628791993179485
swin,K80,cifar10,17,0.8250782015435247
swin,K80,cifar10,18,0.8650078759477522
swin,K80,cifar10,19,0.8343559128759096
swin,K80,cifar10,20,0.7913910144288396
swin,K80,cifar10,21,0.8294398064643173
swin,K80,cifar10,22,0.7875193435356861
swin,K80,cifar10,23,0.778712416765125
swin,K80,cifar10,24,0.7648381565159366
swin,K80,cifar10,25,0.8065493623505267
swin,K80,cifar10,26,0.8315973804216148
swin,K80,cifar10,27,0.7860858123904233
swin,K80,cifar10,28,0.7909724907605153
swin,K80,cifar10,29,0.7870732470689461
swin,K80,cifar10,30,0.7781259804869188
swin,K80,cifar10,31,0.7768361578962929
swin,K80,cifar10,32,0.7373719909105753
swin,K80,cifar10,33,0.7718517745328985
swin,K80,cifar10,34,0.7494425533767928
swin,K80,cifar10,35,0.7723252794384539
swin,K80,cifar10,36,0.7493344666376157
swin,K80,cifar10,37,0.7192749918431666
swin,K80,cifar10,38,0.7444736505655608
swin,K80,cifar10,39,0.7635211632206234
swin,K80,cifar10,40,0.6832632051065827
swin,K80,cifar10,41,0.7204817023233683
swin,K80,cifar10,42,0.7412823148569254
swin,K80,cifar10,43,0.655220364318161
swin,K80,cifar10,44,0.6778708289403093
swin,K80,cifar10,45,0.7133527826975609
swin,K80,cifar10,46,0.6702428325553204
swin,K80,cifar10,47,0.6976616799356957
swin,K80,cifar10,48,0.6810322811800211
swin,K80,cifar10,49,0.6830622465247935
swin,K80,cifar10,50,0.6782556034248418
swin,K80,cifar10,51,0.6896388831105945
swin,K80,cifar10,52,0.7233759747399948
swin,K80,cifar10,53,0.6745307553387281
swin,K80,cifar10,54,0.6802518415086516
swin,K80,cifar10,55,0.6984728300292248
swin,K80,cifar10,56,0.6573477132763119
swin,K80,cifar10,57,0.7156205475961573
swin,K80,cifar10,58,0.6999948269837033
swin,K80,cifar10,59,0.6030575640768343
swin,K80,cifar10,60,0.7024925748786781
swin,K80,cifar10,61,0.6270370440483765
swin,K80,cifar10,62,0.6615001065979431
swin,K80,cifar10,63,0.6515000284803221
swin,K80,cifar10,64,0.6565332345185084
swin,K80,cifar10,65,0.664417194762477
swin,K80,cifar10,66,0.6722918991723678
swin,K80,cifar10,67,0.6685564171677811
swin,K80,cifar10,68,0.6189508436091695
swin,K80,cifar10,69,0.6550583790081782
swin,K80,cifar10,70,0.6956871709249637
swin,K80,cifar10,71,0.6815054279397172
swin,K80,cifar10,72,0.6382874296058233
swin,K80,cifar10,73,0.6690351579044015
swin,K80,cifar10,74,0.6187336198817774
swin,K80,cifar10,75,0.6498152648142277
swin,K80,cifar10,76,0.6227351881020488
swin,K80,cifar10,77,0.6319428189867542
swin,K80,cifar10,78,0.6580622358735547
swin,K80,cifar10,79,0.6167134050255708
swin,K80,cifar10,80,0.6458929705518333
swin,K80,cifar10,81,0.6592215138744659
swin,K80,cifar10,82,0.6636799654588031
swin,K80,cifar10,83,0.6276482134978609
swin,K80,cifar10,84,0.6347033472218014
swin,K80,cifar10,85,0.6196570124542492
swin,K80,cifar10,86,0.6505984879672735
swin,K80,cifar10,87,0.622619608530448
swin,K80,cifar10,88,0.6325466367749505
swin,K80,cifar10,89,0.6463301091390072
swin,K80,cifar10,90,0.6043213785374749
swin,K80,cifar10,91,0.5928882989407791
swin,K80,cifar10,92,0.6327846655280935
swin,K80,cifar10,93,0.6031138552544568
swin,K80,cifar10,94,0.6170636111132762
swin,K80,cifar10,95,0.6114029571443453
swin,K80,cifar10,96,0.603148612501618
swin,K80,cifar10,97,0.6212865747762799
swin,K80,cifar10,98,0.603846483744107
swin,K80,cifar10,99,0.5808382265447933
swin,K80,cifar100,0,3.948336177825928
swin,K80,cifar100,1,3.410252966308594
swin,K80,cifar100,2,3.0727554973602293
swin,K80,cifar100,3,2.8378498779296875
swin,K80,cifar100,4,2.6314884624481203
swin,K80,cifar100,5,2.6107408252716064
swin,K80,cifar100,6,2.459096196746826
swin,K80,cifar100,7,2.386733657073975
swin,K80,cifar100,8,2.3079537704467774
swin,K80,cifar100,9,2.2735554290771485
swin,K80,cifar100,10,2.177742531585693
swin,K80,cifar100,11,2.100950008392334
swin,K80,cifar100,12,2.044337819290161
swin,K80,cifar100,13,1.9932740936279296
swin,K80,cifar100,14,1.9550508533477784
swin,K80,cifar100,15,1.9319743936538696
swin,K80,cifar100,16,1.9167974487304689
swin,K80,cifar100,17,1.91634529838562
swin,K80,cifar100,18,1.8668517532348632
swin,K80,cifar100,19,1.8537291843414307
swin,K80,cifar100,20,1.840616906356812
swin,K80,cifar100,21,1.8376358367919925
swin,K80,cifar100,22,1.7898870376586915
swin,K80,cifar100,23,1.7748351669311524
swin,K80,cifar100,24,1.7786728324890138
swin,K80,cifar100,25,1.7583574792861938
swin,K80,cifar100,26,1.772363545036316
swin,K80,cifar100,27,1.7612177154541016
swin,K80,cifar100,28,1.7267822132110595
swin,K80,cifar100,29,1.7458546220779418
swin,K80,cifar100,30,1.7753887271881104
swin,K80,cifar100,31,1.7361067670822143
swin,K80,cifar100,32,1.71431159324646
swin,K80,cifar100,33,1.6883419303894045
swin,K80,cifar100,34,1.6984038261413574
swin,K80,cifar100,35,1.6880261814117432
swin,K80,cifar100,36,1.7155995162963866
swin,K80,cifar100,37,1.7003045360565183
swin,K80,cifar100,38,1.7076535133361816
swin,K80,cifar100,39,1.6963290836334228
swin,K80,cifar100,40,1.6746821212768557
swin,K80,cifar100,41,1.6640100713729855
swin,K80,cifar100,42,1.6915354141235353
swin,K80,cifar100,43,1.6557614711761477
swin,K80,cifar100,44,1.681081196975708
swin,K80,cifar100,45,1.6650909330368042
swin,K80,cifar100,46,1.6385788764953613
swin,K80,cifar100,47,1.6528010372161863
swin,K80,cifar100,48,1.651796994972229
swin,K80,cifar100,49,1.6487371601104737
swin,K80,cifar100,50,1.6516372621536255
swin,K80,cifar100,51,1.650063415145874
swin,K80,cifar100,52,1.6283436405181886
swin,K80,cifar100,53,1.627637594604492
swin,K80,cifar100,54,1.6134358386993408
swin,K80,cifar100,55,1.639107820892334
swin,K80,cifar100,56,1.6259828521728517
swin,K80,cifar100,57,1.609882158279419
swin,K80,cifar100,58,1.6291071720123291
swin,K80,cifar100,59,1.6017723529815673
swin,K80,cifar100,60,1.604981478881836
swin,K80,cifar100,61,1.613299169921875
swin,K80,cifar100,62,1.602336939430237
swin,K80,cifar100,63,1.5958198305130005
swin,K80,cifar100,64,1.5840644496917724
swin,K80,cifar100,65,1.599739054107666
swin,K80,cifar100,66,1.5800593765258788
swin,K80,cifar100,67,1.5888648782730102
swin,K80,cifar100,68,1.573850831604004
swin,K80,cifar100,69,1.576986876296997
swin,K80,cifar100,70,1.5614481859207154
swin,K80,cifar100,71,1.5764973350524902
swin,K80,cifar100,72,1.5923837432861327
swin,K80,cifar100,73,1.5680501848220825
swin,K80,cifar100,74,1.5604333227157592
swin,K80,cifar100,75,1.5736957359313966
swin,K80,cifar100,76,1.5599548988342284
swin,K80,cifar100,77,1.5645790691375732
swin,K80,cifar100,78,1.5617519998550415
swin,K80,cifar100,79,1.5425429468154908
swin,K80,cifar100,80,1.5395003839492798
swin,K80,cifar100,81,1.5415436994552612
swin,K80,cifar100,82,1.5563407196044925
swin,K80,cifar100,83,1.5351386266708371
swin,K80,cifar100,84,1.530508130645752
swin,K80,cifar100,85,1.5316856603622435
swin,K80,cifar100,86,1.534337745475769
swin,K80,cifar100,87,1.5312682619094848
swin,K80,cifar100,88,1.530063701248169
swin,K80,cifar100,89,1.5354983737945556
swin,K80,cifar100,90,1.5274157939910888
swin,K80,cifar100,91,1.5231979137420657
swin,K80,cifar100,92,1.524404105758667
swin,K80,cifar100,93,1.5249760313034058
swin,K80,cifar100,94,1.5277613655090332
swin,K80,cifar100,95,1.525434558105469
swin,K80,cifar100,96,1.525137492752075
swin,K80,cifar100,97,1.5238199787139892
swin,K80,cifar100,98,1.5241873893737794
swin,K80,cifar100,99,1.523463920211792
swin,K80,TinyImageNet,0,4.526390878617492
swin,K80,TinyImageNet,1,4.367345890839193
swin,K80,TinyImageNet,2,4.288665068943898
swin,K80,TinyImageNet,3,4.145405702100904
swin,K80,TinyImageNet,4,4.018722885141045
swin,K80,TinyImageNet,5,3.8937573870223336
swin,K80,TinyImageNet,6,3.801095145231309
swin,K80,TinyImageNet,7,3.683211693643162
swin,K80,TinyImageNet,8,3.602741775723823
swin,K80,TinyImageNet,9,3.5248663892266223
swin,K80,TinyImageNet,10,3.44029124908834
swin,K80,TinyImageNet,11,3.404701693042065
swin,K80,TinyImageNet,12,3.247632362177408
swin,K80,TinyImageNet,13,3.226220934227708
swin,K80,TinyImageNet,14,3.146689613685506
swin,K80,TinyImageNet,15,3.145799266867096
swin,K80,TinyImageNet,16,3.074835205948838
swin,K80,TinyImageNet,17,2.975049138337274
swin,K80,TinyImageNet,18,2.9559814053592643
swin,K80,TinyImageNet,19,2.917310082310388
swin,K80,TinyImageNet,20,2.924518766517882
swin,K80,TinyImageNet,21,2.8700428236574664
swin,K80,TinyImageNet,22,2.89797742063853
swin,K80,TinyImageNet,23,2.883419316042214
swin,K80,TinyImageNet,24,2.8176778710714085
swin,K80,TinyImageNet,25,2.77815082706695
swin,K80,TinyImageNet,26,2.7823158960978054
swin,K80,TinyImageNet,27,2.776139409059656
swin,K80,TinyImageNet,28,2.7925342065348926
swin,K80,TinyImageNet,29,2.7041080878710675
swin,K80,TinyImageNet,30,2.788556843814516
swin,K80,TinyImageNet,31,2.686514977956389
swin,K80,TinyImageNet,32,2.712263964212279
swin,K80,TinyImageNet,33,2.7221405848881624
swin,K80,TinyImageNet,34,2.734031262302305
swin,K80,TinyImageNet,35,2.679513022143276
swin,K80,TinyImageNet,36,2.694990705461493
swin,K80,TinyImageNet,37,2.653964840066044
swin,K80,TinyImageNet,38,2.7019966182977595
swin,K80,TinyImageNet,39,2.649778858456816
swin,K80,TinyImageNet,40,2.673001315466592
swin,K80,TinyImageNet,41,2.6661948139552942
swin,K80,TinyImageNet,42,2.623584382114711
swin,K80,TinyImageNet,43,2.5772733207756224
swin,K80,TinyImageNet,44,2.6472794532015227
swin,K80,TinyImageNet,45,2.57369601435958
swin,K80,TinyImageNet,46,2.5939838396711705
swin,K80,TinyImageNet,47,2.615061851256771
swin,K80,TinyImageNet,48,2.5782200514414293
swin,K80,TinyImageNet,49,2.569553819744841
swin,K80,TinyImageNet,50,2.603961680179774
swin,K80,TinyImageNet,51,2.575081103644021
swin,K80,TinyImageNet,52,2.586871575456213
swin,K80,TinyImageNet,53,2.5316292466989623
swin,K80,TinyImageNet,54,2.6457136048448247
swin,K80,TinyImageNet,55,2.554594865805012
swin,K80,TinyImageNet,56,2.548792703382928
swin,K80,TinyImageNet,57,2.586385813193651
swin,K80,TinyImageNet,58,2.54899489153428
swin,K80,TinyImageNet,59,2.593157568413105
swin,K80,TinyImageNet,60,2.5855385035755467
swin,K80,TinyImageNet,61,2.5842751540971216
swin,K80,TinyImageNet,62,2.5381158143324978
swin,K80,TinyImageNet,63,2.545564738009908
swin,K80,TinyImageNet,64,2.5067254852257657
swin,K80,TinyImageNet,65,2.534647952949539
swin,K80,TinyImageNet,66,2.495219220363765
swin,K80,TinyImageNet,67,2.5103606280561186
swin,K80,TinyImageNet,68,2.528784975075943
swin,K80,TinyImageNet,69,2.518657898176062
swin,K80,TinyImageNet,70,2.4806778543398247
swin,K80,TinyImageNet,71,2.476758516579274
swin,K80,TinyImageNet,72,2.484450858869488
swin,K80,TinyImageNet,73,2.4721116143808617
swin,K80,TinyImageNet,74,2.4744188664615927
swin,K80,TinyImageNet,75,2.4779310649506887
swin,K80,TinyImageNet,76,2.4833482430969043
swin,K80,TinyImageNet,77,2.4976700912358725
swin,K80,TinyImageNet,78,2.457258999739816
swin,K80,TinyImageNet,79,2.49544448416223
swin,K80,TinyImageNet,80,2.4401361714219094
swin,K80,TinyImageNet,81,2.520088191766281
swin,K80,TinyImageNet,82,2.4645689346017496
swin,K80,TinyImageNet,83,2.447492178754417
swin,K80,TinyImageNet,84,2.49988852585335
swin,K80,TinyImageNet,85,2.4428386501098167
swin,K80,TinyImageNet,86,2.471063814830742
swin,K80,TinyImageNet,87,2.515530345223715
swin,K80,TinyImageNet,88,2.4876855656386017
swin,K80,TinyImageNet,89,2.4689423814596725
swin,K80,TinyImageNet,90,2.426136285641693
swin,K80,TinyImageNet,91,2.4551350879883937
swin,K80,TinyImageNet,92,2.469137476758261
swin,K80,TinyImageNet,93,2.487247720966973
swin,K80,TinyImageNet,94,2.4662904452633234
swin,K80,TinyImageNet,95,2.4408136533403657
swin,K80,TinyImageNet,96,2.493351841432945
swin,K80,TinyImageNet,97,2.500719775692529
swin,K80,TinyImageNet,98,2.476772780379038
swin,K80,TinyImageNet,99,2.454164362608489
resnet152,P100,cifar10,0,2.243753372
resnet152,P100,cifar10,1,2.070909214
resnet152,P100,cifar10,2,1.918366848
resnet152,P100,cifar10,3,1.804873995
resnet152,P100,cifar10,4,1.767940442
resnet152,P100,cifar10,5,2.328685871
resnet152,P100,cifar10,6,2.341397316
resnet152,P100,cifar10,7,2.863421555
resnet152,P100,cifar10,8,2.367312215
resnet152,P100,cifar10,9,2.162614562
resnet152,P100,cifar10,10,2.140153633
resnet152,P100,cifar10,11,2.066664762
resnet152,P100,cifar10,12,1.666696733
resnet152,P100,cifar10,13,1.554718678
resnet152,P100,cifar10,14,1.342171226
resnet152,P100,cifar10,15,1.367563306
resnet152,P100,cifar10,16,1.178162821
resnet152,P100,cifar10,17,1.189374407
resnet152,P100,cifar10,18,1.093597571
resnet152,P100,cifar10,19,1.080003764
resnet152,P100,cifar10,20,1.050033902
resnet152,P100,cifar10,21,0.989498851
resnet152,P100,cifar10,22,0.970393026
resnet152,P100,cifar10,23,0.959266855
resnet152,P100,cifar10,24,0.954148963
resnet152,P100,cifar10,25,0.921299256
resnet152,P100,cifar10,26,0.941529275
resnet152,P100,cifar10,27,0.913780079
resnet152,P100,cifar10,28,0.89114916
resnet152,P100,cifar10,29,0.891586298
resnet152,P100,cifar10,30,0.912155258
resnet152,P100,cifar10,31,0.880819224
resnet152,P100,cifar10,32,0.868835548
resnet152,P100,cifar10,33,0.882182177
resnet152,P100,cifar10,34,0.8636995
resnet152,P100,cifar10,35,0.844198271
resnet152,P100,cifar10,36,0.849792346
resnet152,P100,cifar10,37,0.836860237
resnet152,P100,cifar10,38,0.868863169
resnet152,P100,cifar10,39,0.822903828
resnet152,P100,cifar10,40,0.839152495
resnet152,P100,cifar10,41,0.829153195
resnet152,P100,cifar10,42,0.831689536
resnet152,P100,cifar10,43,0.81192168
resnet152,P100,cifar10,44,0.825425595
resnet152,P100,cifar10,45,0.827182241
resnet152,P100,cifar10,46,0.813297919
resnet152,P100,cifar10,47,0.804206837
resnet152,P100,cifar10,48,0.823623749
resnet152,P100,cifar10,49,0.810877729
resnet152,P100,cifar10,50,0.810072942
resnet152,P100,cifar10,51,0.785402308
resnet152,P100,cifar10,52,0.82118303
resnet152,P100,cifar10,53,0.785489459
resnet152,P100,cifar10,54,0.77309436
resnet152,P100,cifar10,55,0.782042185
resnet152,P100,cifar10,56,0.759226552
resnet152,P100,cifar10,57,0.787077438
resnet152,P100,cifar10,58,0.788742034
resnet152,P100,cifar10,59,0.783313888
resnet152,P100,cifar10,60,0.813551629
resnet152,P100,cifar10,61,0.746097196
resnet152,P100,cifar10,62,0.774441091
resnet152,P100,cifar10,63,0.765627443
resnet152,P100,cifar10,64,0.731022832
resnet152,P100,cifar10,65,0.746352627
resnet152,P100,cifar10,66,0.741452759
resnet152,P100,cifar10,67,0.749314212
resnet152,P100,cifar10,68,0.734975714
resnet152,P100,cifar10,69,0.721169606
resnet152,P100,cifar10,70,0.711949232
resnet152,P100,cifar10,71,0.713347337
resnet152,P100,cifar10,72,0.721732975
resnet152,P100,cifar10,73,0.731789959
resnet152,P100,cifar10,74,0.715026055
resnet152,P100,cifar10,75,0.711260242
resnet152,P100,cifar10,76,0.708530886
resnet152,P100,cifar10,77,0.709345949
resnet152,P100,cifar10,78,0.709609923
resnet152,P100,cifar10,79,0.713135245
resnet152,P100,cifar10,80,0.705930001
resnet152,P100,cifar10,81,0.703144808
resnet152,P100,cifar10,82,0.716690322
resnet152,P100,cifar10,83,0.695306072
resnet152,P100,cifar10,84,0.689077933
resnet152,P100,cifar10,85,0.688031924
resnet152,P100,cifar10,86,0.695758161
resnet152,P100,cifar10,87,0.710475356
resnet152,P100,cifar10,88,0.701063673
resnet152,P100,cifar10,89,0.706651587
resnet152,P100,cifar10,90,0.703032198
resnet152,P100,cifar10,91,0.68410627
resnet152,P100,cifar10,92,0.682014158
resnet152,P100,cifar10,93,0.689053415
resnet152,P100,cifar10,94,0.679362702
resnet152,P100,cifar10,95,0.683533379
resnet152,P100,cifar10,96,0.684581851
resnet152,P100,cifar10,97,0.680131528
resnet152,P100,cifar10,98,0.682593
resnet152,P100,cifar10,99,0.685742457
resnet152,P100,cifar100,0,4.571776305
resnet152,P100,cifar100,1,4.536538012
resnet152,P100,cifar100,2,4.42192769
resnet152,P100,cifar100,3,4.644294067
resnet152,P100,cifar100,4,4.661727803
resnet152,P100,cifar100,5,4.429970071
resnet152,P100,cifar100,6,4.441005977
resnet152,P100,cifar100,7,4.489928278
resnet152,P100,cifar100,8,4.400712568
resnet152,P100,cifar100,9,4.010653273
resnet152,P100,cifar100,10,4.235522174
resnet152,P100,cifar100,11,3.584476361
resnet152,P100,cifar100,12,3.202344148
resnet152,P100,cifar100,13,3.580309079
resnet152,P100,cifar100,14,4.370664167
resnet152,P100,cifar100,15,4.226901299
resnet152,P100,cifar100,16,4.154029292
resnet152,P100,cifar100,17,4.008916144
resnet152,P100,cifar100,18,3.61386295
resnet152,P100,cifar100,19,3.757511703
resnet152,P100,cifar100,20,4.040344209
resnet152,P100,cifar100,21,2.615769012
resnet152,P100,cifar100,22,3.443107492
resnet152,P100,cifar100,23,2.490894482
resnet152,P100,cifar100,24,2.386947919
resnet152,P100,cifar100,25,2.401617281
resnet152,P100,cifar100,26,2.273257525
resnet152,P100,cifar100,27,2.292774025
resnet152,P100,cifar100,28,2.259381741
resnet152,P100,cifar100,29,2.206433054
resnet152,P100,cifar100,30,2.533497903
resnet152,P100,cifar100,31,2.205709097
resnet152,P100,cifar100,32,2.675741853
resnet152,P100,cifar100,33,2.217308326
resnet152,P100,cifar100,34,2.138211696
resnet152,P100,cifar100,35,2.133517654
resnet152,P100,cifar100,36,2.224069027
resnet152,P100,cifar100,37,2.122241737
resnet152,P100,cifar100,38,2.324905202
resnet152,P100,cifar100,39,2.190971731
resnet152,P100,cifar100,40,2.104103704
resnet152,P100,cifar100,41,2.4214418
resnet152,P100,cifar100,42,2.320742244
resnet152,P100,cifar100,43,2.237074042
resnet152,P100,cifar100,44,2.125561607
resnet152,P100,cifar100,45,2.113521238
resnet152,P100,cifar100,46,2.073020016
resnet152,P100,cifar100,47,2.026609708
resnet152,P100,cifar100,48,2.053346731
resnet152,P100,cifar100,49,2.044693965
resnet152,P100,cifar100,50,2.049072734
resnet152,P100,cifar100,51,2.021005481
resnet152,P100,cifar100,52,2.094553822
resnet152,P100,cifar100,53,2.010258389
resnet152,P100,cifar100,54,2.00053563
resnet152,P100,cifar100,55,1.999419131
resnet152,P100,cifar100,56,1.967837431
resnet152,P100,cifar100,57,2.001208937
resnet152,P100,cifar100,58,2.033089742
resnet152,P100,cifar100,59,1.989506096
resnet152,P100,cifar100,60,2.004410448
resnet152,P100,cifar100,61,1.945453788
resnet152,P100,cifar100,62,1.966259668
resnet152,P100,cifar100,63,1.962476852
resnet152,P100,cifar100,64,1.978303619
resnet152,P100,cifar100,65,1.978277563
resnet152,P100,cifar100,66,1.959662659
resnet152,P100,cifar100,67,1.928970248
resnet152,P100,cifar100,68,1.908156755
resnet152,P100,cifar100,69,1.922776035
resnet152,P100,cifar100,70,1.899658856
resnet152,P100,cifar100,71,1.908253874
resnet152,P100,cifar100,72,1.898072706
resnet152,P100,cifar100,73,1.905576721
resnet152,P100,cifar100,74,1.881649817
resnet152,P100,cifar100,75,1.880596346
resnet152,P100,cifar100,76,1.863337698
resnet152,P100,cifar100,77,1.873533263
resnet152,P100,cifar100,78,1.884562275
resnet152,P100,cifar100,79,1.884765115
resnet152,P100,cifar100,80,1.865992441
resnet152,P100,cifar100,81,1.856045156
resnet152,P100,cifar100,82,1.872946795
resnet152,P100,cifar100,83,1.859011456
resnet152,P100,cifar100,84,1.845148898
resnet152,P100,cifar100,85,1.855712045
resnet152,P100,cifar100,86,1.85584005
resnet152,P100,cifar100,87,1.856410551
resnet152,P100,cifar100,88,1.854723502
resnet152,P100,cifar100,89,1.847264218
resnet152,P100,cifar100,90,1.857063385
resnet152,P100,cifar100,91,1.831268633
resnet152,P100,cifar100,92,1.836633792
resnet152,P100,cifar100,93,1.830250455
resnet152,P100,cifar100,94,1.824902983
resnet152,P100,cifar100,95,1.832450717
resnet152,P100,cifar100,96,1.827525871
resnet152,P100,cifar100,97,1.825365224
resnet152,P100,cifar100,98,1.833830273
resnet152,P100,cifar100,99,1.833712764
resnet152,P100,TinyImageNet,0,5.326970196916286
resnet152,P100,TinyImageNet,1,5.92031634
resnet152,P100,TinyImageNet,2,5.727936374495438
resnet152,P100,TinyImageNet,3,5.837787289667058
resnet152,P100,TinyImageNet,4,5.926461623583216
resnet152,P100,TinyImageNet,5,5.72031634
resnet152,P100,TinyImageNet,6,5.920316335837707
resnet152,P100,TinyImageNet,7,5.913538791972579
resnet152,P100,TinyImageNet,8,5.66031634
resnet152,P100,TinyImageNet,9,5.753890465651772
resnet152,P100,TinyImageNet,10,5.640570278001927
resnet152,P100,TinyImageNet,11,5.576065088298656
resnet152,P100,TinyImageNet,12,6.1031634
resnet152,P100,TinyImageNet,13,5.228103081421795
resnet152,P100,TinyImageNet,14,5.102322902263712
resnet152,P100,TinyImageNet,15,4.6031634
resnet152,P100,TinyImageNet,16,4.875376020180579
resnet152,P100,TinyImageNet,17,4.64112478355347
resnet152,P100,TinyImageNet,18,4.543108475426946
resnet152,P100,TinyImageNet,19,4.425305396238455
resnet152,P100,TinyImageNet,20,4.306608990242643
resnet152,P100,TinyImageNet,21,4.281018037788862
resnet152,P100,TinyImageNet,22,4.4031634
resnet152,P100,TinyImageNet,23,4.126264660486665
resnet152,P100,TinyImageNet,24,4.116213852916445
resnet152,P100,TinyImageNet,25,4.056314935085677
resnet152,P100,TinyImageNet,26,4.028603258778135
resnet152,P100,TinyImageNet,27,4.04727668148613
resnet152,P100,TinyImageNet,28,3.9567374136309295
resnet152,P100,TinyImageNet,29,3.924634764343535
resnet152,P100,TinyImageNet,30,3.96169895288556
resnet152,P100,TinyImageNet,31,3.880261104568546
resnet152,P100,TinyImageNet,32,3.811811289756434
resnet152,P100,TinyImageNet,33,3.830941691875219
resnet152,P100,TinyImageNet,34,3.7682602545269184
resnet152,P100,TinyImageNet,35,3.6803937944508553
resnet152,P100,TinyImageNet,36,3.6470219964713
resnet152,P100,TinyImageNet,37,3.66159984751268
resnet152,P100,TinyImageNet,38,3.578300326378667
resnet152,P100,TinyImageNet,39,3.5887399978867185
resnet152,P100,TinyImageNet,40,3.5198658090682984
resnet152,P100,TinyImageNet,41,3.484559647543475
resnet152,P100,TinyImageNet,42,3.5157656375873367
resnet152,P100,TinyImageNet,43,3.500290497704192
resnet152,P100,TinyImageNet,44,3.4815254375508244
resnet152,P100,TinyImageNet,45,3.4853261193414604
resnet152,P100,TinyImageNet,46,3.512666433989929
resnet152,P100,TinyImageNet,47,3.4979290421796705
resnet152,P100,TinyImageNet,48,3.507478395425016
resnet152,P100,TinyImageNet,49,3.472342123352106
resnet152,P100,TinyImageNet,50,3.4481918350712246
resnet152,P100,TinyImageNet,51,3.448152850533823
resnet152,P100,TinyImageNet,52,3.420949762571824
resnet152,P100,TinyImageNet,53,3.4106430593956167
resnet152,P100,TinyImageNet,54,3.3732948787576458
resnet152,P100,TinyImageNet,55,3.487579874058836
resnet152,P100,TinyImageNet,56,3.447777831548968
resnet152,P100,TinyImageNet,57,3.406294549712017
resnet152,P100,TinyImageNet,58,3.394731503093444
resnet152,P100,TinyImageNet,59,3.3763070963726
resnet152,P100,TinyImageNet,60,3.3518951921853724
resnet152,P100,TinyImageNet,61,3.346855136945268
resnet152,P100,TinyImageNet,62,3.349122056648123
resnet152,P100,TinyImageNet,63,3.369461596805172
resnet152,P100,TinyImageNet,64,3.3181144738974893
resnet152,P100,TinyImageNet,65,3.337216572728765
resnet152,P100,TinyImageNet,66,3.2537809585078263
resnet152,P100,TinyImageNet,67,3.314623447661724
resnet152,P100,TinyImageNet,68,3.330049812478171
resnet152,P100,TinyImageNet,69,3.256741195035618
resnet152,P100,TinyImageNet,70,3.2719991451098336
resnet152,P100,TinyImageNet,71,3.281029030392073
resnet152,P100,TinyImageNet,72,3.331857510557632
resnet152,P100,TinyImageNet,73,3.28478700486487
resnet152,P100,TinyImageNet,74,3.257406473899864
resnet152,P100,TinyImageNet,75,3.24898338636796
resnet152,P100,TinyImageNet,76,3.243795990143784
resnet152,P100,TinyImageNet,77,3.2688932417260355
resnet152,P100,TinyImageNet,78,3.2571853784652656
resnet152,P100,TinyImageNet,79,3.2720862875941603
resnet152,P100,TinyImageNet,80,3.290926455320122
resnet152,P100,TinyImageNet,81,3.213985049294062
resnet152,P100,TinyImageNet,82,3.234050376460574
resnet152,P100,TinyImageNet,83,3.2091854956088373
resnet152,P100,TinyImageNet,84,3.227031518417116
resnet152,P100,TinyImageNet,85,3.16385908628534
resnet152,P100,TinyImageNet,86,3.19171661274563
resnet152,P100,TinyImageNet,87,3.15068549715094
resnet152,P100,TinyImageNet,88,3.1738515006561987
resnet152,P100,TinyImageNet,89,3.1651130283311644
resnet152,P100,TinyImageNet,90,3.194472346887093
resnet152,P100,TinyImageNet,91,3.108882381065617
resnet152,P100,TinyImageNet,92,3.162887414931117
resnet152,P100,TinyImageNet,93,3.153482721950584
resnet152,P100,TinyImageNet,94,3.161292727102599
resnet152,P100,TinyImageNet,95,3.109498280984857
resnet152,P100,TinyImageNet,96,3.168872298338708
resnet152,P100,TinyImageNet,97,3.134441062363191
resnet152,P100,TinyImageNet,98,3.145928371295812
resnet152,P100,TinyImageNet,99,3.133691449396632
vit,P100,cifar10,0,1.897359230041504
vit,P100,cifar10,1,1.7166284893035888
vit,P100,cifar10,2,1.5380807781219483
vit,P100,cifar10,3,1.4425481597900391
